Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"JJ Wetherholt ","STL","SS",999,485.15,-1.751583311239336,-3.626574763130745,-3.533957199291377,-0.8416183739177174,-3.811469732024865,-13.565203379604043,10.666948205634506,-1.8982551739695337,"JJ Wetherholt","sa3025154",802139
"Brett Baty ","NYM","2B/3B",283.4100036621094,452.53,-2.2225383218301964,-2.5954801783973696,-3.5504672734787586,-2.0260468185146663,-1.5180470642010273,-11.912579656422016,8.834582257873738,-2.077997398548279,"Brett Baty","26123",683146
"Josh Smith ","TEX","1B/3B/SS",600.0900268554688,490.641,-2.460018602232812,-4.209084538528792,-2.820345576138302,-0.4939804358843218,-3.7850676907119096,-13.76849684349614,10.666948205634506,-2.1015486378616313,"Josh Smith","26396",669701
"Brooks Baldwin ","CHW","OF",999,386.86,-1.919837470372106,-4.4800193328838835,-4.891316601236889,-0.8863979434894009,-2.3862306124789288,-14.563801960461207,11.382452412293102,-2.181349548168107,"Brooks Baldwin","31394",681460
"Joc Pederson ","TEX","DH",999,402.05,-2.654421111781897,-2.6532835230133434,-3.8686814187699166,-2.3315742188938446,-0.7548820614518351,-12.262842333910838,8.834582257873738,-2.428260076037099,"Joc Pederson","11899",592626
"Danny Jansen ","TEX","C",999,329.801,-4.427002217948784,-5.141193419792099,-6.526478687532554,-3.057103937720509,-2.748664921133033,-21.900443184126974,18.308897936884783,-2.5915452472421934,"Danny Jansen","16535",643376
"Cam Smith ","HOU","OF",496.5,405.975,-1.2027254272018606,-4.640628909144896,-4.3357420144034915,-1.3886568169416122,-3.573971491980046,-15.141724659671906,11.382452412293102,-2.759272247378807,"Cam Smith","35108",701358
"Victor Robles ","SEA","OF",460.7699890136719,357.602,-1.8379683260184738,-6.7017252932754,-4.726533938654475,2.4407677338904126,-4.394941468206051,-15.22040129226399,11.382452412293102,-2.8379488799708885,"Victor Robles","18363",645302
"Harry Ford ","WSN","C/DH",732.72998046875,278.012,-1.8297137224867361,-6.697049626486147,-7.7200096647698455,-1.3391930499787186,-4.638467888090719,-22.224433951812166,18.308897936884783,-2.915536014927382,"Harry Ford","29958",695670
"Nathan Lukes ","TOR","OF",999,419.37,0.18708842871935855,-4.863749312902325,-4.4499368774249435,-1.8896902120930963,-4.328391064083922,-15.344679037784928,11.382452412293102,-2.962226625491828,"Nathan Lukes","18123",664770
"Pavin Smith ","ARI","1B/DH",999,402.662,-2.2437055406776785,-3.4980182754756837,-4.494812441969417,-2.522316350119272,-2.7375046795347178,-15.49635728777677,11.255791750430232,-3.240565537346537,"Pavin Smith","19892",656976
"Brayan Rocchio ","CLE","2B/SS",999,471.779,-2.959600675982174,-4.5741475633293165,-3.850333960288677,0.5282203215439024,-4.180765350590132,-15.036627228646397,10.666948205634506,-3.3696790230118907,"Brayan Rocchio","23690",677587
"Henry Davis ","PIT","C",999,269.351,-2.651167076996969,-6.473883771169872,-7.647993654881119,-2.0408473234601905,-3.902481887005478,-22.716373713513626,18.308897936884783,-3.407475776628843,"Henry Davis","29617",680779
"Nolan Gorman ","STL","2B/3B/DH",621.6400146484375,494.939,-6.5734893410770034,-1.0280182408060718,-3.3475700635480625,-2.023351542782381,-0.277261513849976,-13.249690702063496,8.834582257873738,-3.415108444189757,"Nolan Gorman","22263",669357
"Romy Gonzalez ","BOS","1B/2B",637.3599853515625,302.934,1.2768962209278458,-5.114182207678101,-5.79532359894585,-0.39732755764509925,-3.254550526551823,-13.284487669893025,8.834582257873738,-3.4499054120192882,"Romy Gonzalez","21562",663853
"Kevin McGonigle ","DET","SS",999,323.287,0.19677893964876103,-5.221855651967527,-5.613507570438595,-1.058524294301603,-3.483666815731075,-15.180775392790041,10.666948205634506,-3.513827187155533,"Kevin McGonigle","sa3022895",805808
"Gabriel Arias ","CLE","2B/SS",999,435.997,-3.4941561173221984,-3.9085555849013014,-4.438730812066704,-0.5780443359072955,-2.837643927046394,-15.257130777243892,10.666948205634506,-3.590182571609386,"Gabriel Arias","22563",672356
"Carson Benge ","NYM","OF",999,377.996,-1.4016249709029807,-4.790611910947789,-5.219919626609999,-0.9905835874910032,-3.6444440361105426,-16.047184132062313,11.382452412293102,-3.6647317197692137,"Carson Benge","sa3025452",701807
"Jake Fraley ","TBR","OF",999,359.754,-1.6800391645567796,-5.633914939306491,-5.304355753345908,0.7044168363814258,-4.188731872801666,-16.102624893629418,11.382452412293102,-3.7201724813363164,"Jake Fraley","19260",641584
"Christopher Morel ","MIA","OF",999,325.24,-2.7671913817098033,-4.478514236978108,-5.79400877348786,-1.1123436717140076,-2.2555860119468667,-16.407644075836647,11.382452412293102,-4.025191663543548,"Christopher Morel","21897",666624
"Keibert Ruiz ","WSN","C",999,330.232,-2.2651662888226483,-5.514649399587469,-8.10448764179642,-2.8440122412542093,-4.614514424499047,-23.34282999595979,18.308897936884783,-4.033932059075008,"Keibert Ruiz","19610",660688
"Pedro Pagés ","STL","C",999,328.817,-3.363075603728423,-5.618973063989969,-7.674349529069977,-2.981617460079021,-3.9282491780107867,-23.56626483487818,18.308897936884783,-4.257366897993394,"Pedro Pages","25782",686780
"Kyle Higashioka ","TEX","C/DH",999,265.467,-2.9822938366774,-6.176565645520835,-8.210204665639884,-2.6422507276412635,-3.5919919071078996,-23.603306782587275,18.308897936884783,-4.294408845702494,"Kyle Higashioka","5517",543309
"Lourdes Gurriel Jr. ","ARI","OF",999,284.065,1.1673166265985113,-5.292702295356241,-6.790300541093056,-2.0199256823860687,-3.7873125314418647,-16.72292442367872,11.382452412293102,-4.340472011385618,"Lourdes Gurriel Jr.","19238",666971
"CJ Kayfus ","CLE","OF",999,398.487,-2.313145467171748,-4.421906268359776,-4.845250804505249,-1.9178350857164652,-3.230997231632363,-16.729134857385603,11.382452412293102,-4.3466824450925,"CJ Kayfus","33704",692216
"Tommy Pham ",,"OF",999,338.193,-1.0305917591966332,-5.1257093723093465,-5.610298194362484,-1.5196656529118096,-3.462328815619322,-16.748593794399596,11.382452412293102,-4.366141382106493,"Tommy Pham","2967",502054
"Liam Hicks ","MIA","C/1B/DH",999,315.841,-1.1474810444427495,-6.77165576309938,-7.471884364628402,-2.7552390504390076,-5.53672244809793,-23.68298267070747,18.308897936884783,-4.37408473382269,"Liam Hicks","29844",689414
"Braxton Fulford ","COL","C",999,210.32,-0.6363461357724788,-7.348095482813589,-8.673816592827206,-2.310228866036914,-4.745685819084385,-23.71417289653457,18.308897936884783,-4.405274959649789,"Braxton Fulford","29704",690924
"Nick Gonzales ","PIT","2B",999,400.479,1.1294739755988448,-4.096242602690629,-4.925900028709697,-2.1809370945644684,-4.183269611011038,-14.256875361376988,8.834582257873738,-4.422293103503249,"Nick Gonzales","27490",693304
"Austin Martin ","MIN","OF",999,333.387,0.6344000903343505,-6.989563847019188,-5.476334776670803,0.33903505969453973,-5.427750755576515,-16.920214229237615,11.382452412293102,-4.5377618169445135,"Austin Martin","27462",668885
"Nick Castellanos ",,"OF",695.5900268554688,301.555,0.5397032017946229,-5.075826286476223,-6.618785444476582,-2.3869780037126573,-3.5002742214784304,-17.04216075434927,11.382452412293102,-4.659708342056167,"Nick Castellanos","11737",592206
"Miguel Amaya ","CHC","C",733.0900268554688,284.558,-2.340516343272039,-6.3993373708911205,-7.918558935999577,-2.9975034523459536,-4.327401438028831,-23.98331754053752,18.308897936884783,-4.674419603652738,"Miguel Amaya","21693",665804
"Lenyn Sosa ","CHW","1B/2B",425.7300109863281,416.865,-1.0186753186365407,-3.4724972251838393,-5.337872076099187,-2.4801111909299833,-2.4510667037497167,-14.760222514599269,8.834582257873738,-4.925640256725531,"Lenyn Sosa","22896",672820
"JJ Bleday ","CIN","OF",999,323.991,-2.2628036094664026,-4.352198511174139,-6.071834177787399,-2.5307655642752844,-2.1005725191691016,-17.318174381872325,11.382452412293102,-4.935721969579223,"JJ Bleday","26368",668709
"Owen Caissie ","MIA","OF/DH",504.17999267578125,402.217,-2.8974017713289317,-4.162927181905047,-5.3442417238446716,-1.8322989436326087,-3.1672997947497654,-17.404169415461023,11.382452412293102,-5.021717003167922,"Owen Caissie","27496",683357
"Jose Trevino ","CIN","C",999,267.061,-1.5983375851824135,-6.601868867799444,-8.638743953541015,-3.0611920589862436,-4.454888845726342,-24.355031311235457,18.308897936884783,-5.046133374350674,"Jose Trevino","16725",624431
"Travis d'Arnaud ","LAA","C",999,228.019,-1.8660098167566401,-6.876136884687882,-8.777729945850092,-2.9491202654706017,-4.004940976434354,-24.47393788919957,18.308897936884783,-5.165039952314787,"Travis d'Arnaud","7739",518595
"Ha-Seong Kim ","ATL","SS",714.1799926757812,309.134,-0.8254523798157946,-6.502185482901095,-5.603794425625465,0.203706995111265,-4.107608186040828,-16.835333479271917,10.666948205634506,-5.168385273637409,"Ha-Seong Kim","27506",673490
"Connor Wong ","BOS","C",999,220.869,-1.37242858443373,-7.663026087515323,-8.716064338709678,-1.9323955855829102,-4.892815907849469,-24.576730504091113,18.308897936884783,-5.26783256720633,"Connor Wong","19896",657136
"Carson Williams ","TBR","SS",999,368.966,-3.7422185478562344,-4.5419561721228785,-5.235512840904433,-0.6505667094791573,-2.7855122576619835,-16.95576652802469,10.666948205634506,-5.288818322390181,"Carson Williams","30038",700246
"Nick Fortes ","TBR","C",999,308.164,-3.1320991634844946,-6.554796636226936,-7.914289417769072,-2.5255641839799945,-4.504201639319969,-24.630951040780467,18.308897936884783,-5.3220531038956835,"Nick Fortes","21538",663743
"Yoán Moncada ","LAA","3B",714.5499877929688,358.318,-1.8722508231471133,-4.540634181068453,-5.8210689661076715,-2.9104820002194516,-2.7633356079110243,-17.907771578453715,11.566005640439602,-5.341765938014111,"Yoan Moncada","17232",660162
"Kyle Isbel ","KCR","OF",999,442.137,-3.352025845087406,-5.64477656325464,-4.126640059585754,-0.1322762445134181,-4.51589159709574,-17.771610309536957,11.382452412293102,-5.389157897243858,"Kyle Isbel","21614",664728
"Jett Williams ","MIL","SS",999,350.486,-2.694626485307988,-5.076874269561608,-5.892402278162441,0.12516019207088985,-3.772360346701352,-17.3111031876625,10.666948205634506,-5.644154982027993,"Jett Williams","sa3020134",702518
"Dalton Rushing ","LAD","C",999,199.276,-1.7044762158774784,-7.328784089422038,-8.663199047448211,-2.9509340366284373,-4.389737002704052,-25.03713039208022,18.308897936884783,-5.7282324551954344,"Dalton Rushing","31382",687221
"Denzel Clarke ","ATH","OF",999,375.946,-3.273740396373625,-6.031125202370575,-4.9210775362272114,0.16013018316775354,-4.059341188222611,-18.125154140026268,11.382452412293102,-5.742701727733169,"Denzel Clarke","29858",672016
"Luis Rengifo ","MIL","2B/3B",999,397.955,-0.8303159668163704,-5.512782639134878,-4.890580768037434,0.43246534127578296,-4.7782535424138075,-15.579467575126708,8.834582257873738,-5.74488531725297,"Luis Rengifo","19858",650859
"Luis Torrens ","NYM","C",999,223.25,-1.0006793967104577,-7.547083056747918,-8.844992722456878,-2.847283532771328,-4.952452403825222,-25.192491112511803,18.308897936884783,-5.883593175627022,"Luis Torrens","15905",620443
"Mitch Garver ",,"C/DH",999,207.237,-2.3278401567962286,-7.137690477297228,-8.874978291785482,-2.867935311933211,-4.031492046080409,-25.239936283892558,18.308897936884783,-5.931038347007776,"Mitch Garver","15161",641598
"Jake Mangum ","PIT","OF",617.9500122070312,316.016,1.263818054794068,-7.165317558033585,-6.602563400615281,0.4218956268824411,-6.313000564267899,-18.39516784124026,11.382452412293102,-6.012715428947155,"Jake Mangum","26202",663968
"Joe Mack ","MIA","C",999,236.819,-2.437163649420902,-6.934515840831238,-8.915223384064856,-2.6464328772599535,-4.4261033251251884,-25.359439076702134,18.308897936884783,-6.050541139817354,"Joe Mack","sa3017374",691788
"Davis Schneider ","TOR","2B/OF",999,369.269,-4.1323526262962265,-3.659308975811397,-4.613727924151916,-1.9939863677203857,-1.517911347766963,-15.917287241746887,8.834582257873738,-6.0827049838731515,"Davis Schneider","23565",676914
"Ty France ",,"1B",999,315.634,0.36226898128453155,-5.353441161365661,-6.64236728613562,-2.927759130374349,-3.979388136875694,-18.540686733466796,11.255791750430232,-6.284894983036564,"Ty France","17982",664034
"Jake Bauers ","MIL","1B/OF",999,314.08,-4.009015318587024,-4.833607786999827,-6.306875718689124,-0.9398381157528944,-2.778524809390452,-18.86786174941932,11.382452412293102,-6.485409337126218,"Jake Bauers","15194",641343
"Heriberto Hernández ","MIA","OF/DH",999,344.312,-2.7472629657471717,-4.819776228335106,-6.073483206371835,-2.2581567514845173,-2.994187638852258,-18.89286679079089,11.382452412293102,-6.510414378497787,"Heriberto Hernandez","24878",681715
"Christian Moore ","LAA","2B",999,441.27,-4.309054413312097,-4.210510418860579,-4.322993924093406,-0.8861277400480648,-2.6170897863903764,-16.345776282704524,8.834582257873738,-6.511194024830787,"Christian Moore","34979",695681
"James McCann ","ARI","C",999,192.098,-0.7636125092573439,-7.707841324537153,-9.473042482027072,-2.8231405712795365,-5.054144922677962,-25.82178180977906,18.308897936884783,-6.512883872894282,"James McCann","12859",543510
"Garrett Mitchell ","MIL","OF",999,338.364,-3.100192368866775,-6.230372499498308,-5.873541788566042,0.36729008543928393,-4.16935364397224,-19.006170215464078,11.382452412293102,-6.623717803170979,"Garrett Mitchell","27555",669003
"Nathaniel Lowe ","CIN","1B",999,346.649,-1.2746000210050887,-5.191303763419451,-5.92360996089751,-2.8281704680177246,-3.6717305070081663,-18.889414720347936,11.255791750430232,-6.633622969917706,"Nathaniel Lowe","19566",663993
"Jordan Lawlar ","ARI","2B/3B/SS/DH",463.17999267578125,295.137,-1.0202611657297036,-6.497206913937536,-6.388987081571773,0.12019701933311666,-4.567699073036576,-18.353957214942472,10.666948205634506,-6.687009009307963,"Jordan Lawlar","29976",691783
"Jasson Domínguez ","NYY","OF",266.5899963378906,243.185,-0.9540414880131529,-7.115409149189105,-7.162620780042771,-0.17000233947225551,-3.9723727660842356,-19.37444652280152,11.382452412293102,-6.9919941105084185,"Jasson Dominguez","28080",691176
"Luisangel Acuña ","CHW","2B",515,351.897,-0.629474459945616,-6.978351596759944,-5.780445696606265,1.812021725909927,-5.36998977630261,-16.946239803704508,8.834582257873738,-7.111657545830772,"Luisangel Acuna","26548",682668
"Edouard Julien ","COL","1B/2B",999,359.372,-0.7873461048536213,-5.122939424451695,-5.158950275983016,-1.9676400941728613,-3.921096792063407,-16.9579726915246,8.834582257873738,-7.1233904336508616,"Edouard Julien","27534",666397
"George Valera ","CLE","OF/DH",999,358.07,-3.2672459085141634,-4.872934423637051,-5.943289101573382,-2.3540988896977666,-3.0981464273455934,-19.535714750767955,11.382452412293102,-7.153262338474855,"George Valera","22541",671655
"Carlos Santana ","ARI","1B",999,338.85,-3.1236407487568574,-4.683506611143934,-6.3585636035413025,-2.32191850826481,-3.1982100243090947,-19.685839496016,11.255791750430232,-7.430047745585767,"Carlos Santana","2396",467793
"Will Benson ","CIN","OF",999,244.245,-1.9740459595650919,-6.459363296734647,-7.23006238463827,-0.9008326168464424,-3.3305150407354285,-19.89481929851988,11.382452412293102,-7.512366886226779,"Will Benson","21853",666181
"Matt Shaw ","CHC","3B",276.82000732421875,270.068,-1.1230758576371092,-6.984095375182069,-7.0316611595303415,-0.335479298518953,-4.620350718184513,-20.09466240905299,11.566005640439602,-7.528656768613386,"Matt Shaw","33322",807713
"Nasim Nuñez ","WSN","2B/SS/OF",999,313.833,-2.0716375536490848,-8.087974462980943,-6.623792628160524,3.02140171112331,-5.5252221037132925,-19.28722503738054,10.666948205634506,-7.620276831746031,"Nasim Nunez","25979",683083
"Taylor Walls ","TBR","SS",999,328.475,-3.304244981843515,-6.748725776315732,-6.090074632636049,1.414391549574143,-4.6227374442773534,-19.351391285498504,10.666948205634506,-7.684443079863996,"Taylor Walls","22458",670764
"Colby Thomas ","ATH","OF",999,265.445,-1.6257590860170004,-6.196331554500842,-7.181564087519189,-1.7187899147885217,-3.3869529471174364,-20.109397589942986,11.382452412293102,-7.7269451776498865,"Colby Thomas","31855",687515
"Zach Cole ","HOU","OF",999,338.934,-4.904664105831725,-5.61880684114619,-5.623137897371706,-0.8617286137583433,-3.112233988009758,-20.120571446117722,11.382452412293102,-7.738119033824621,"Zach Cole","31583",805904
"Mike Tauchman ",,"OF",999,318.08,-1.7435193728070237,-5.732065632709767,-6.399482965286315,-2.490556301128585,-3.8591516556464693,-20.224775927578158,11.382452412293102,-7.842323515285058,"Mike Tauchman","15274",643565
"Cole Young ","SEA","2B",999,375.348,-1.682347470862525,-5.086029512129093,-5.491352663214668,-1.3618183819901637,-4.062644162585619,-17.68419219078207,8.834582257873738,-7.849609932908329,"Cole Young","31680",702284
"Michael Conforto ",,"OF",999,320.695,-2.738237785030456,-5.00471147889032,-6.481925599689037,-2.9566238394827997,-3.05817826219409,-20.239676965286705,11.382452412293102,-7.857224552993603,"Michael Conforto","16376",624424
"Randal Grichuk ",,"OF/DH",999,237.486,-0.46394003775702464,-5.80341354186175,-7.927873015895272,-2.933201666162518,-3.1419445232536134,-20.270372784930178,11.382452412293102,-7.887920372637078,"Randal Grichuk","10243",545341
"Christian Vázquez ",,"C",999,190.576,-1.4065132185103448,-8.248234062238843,-9.748553016644856,-2.5478737633536994,-5.378284875143985,-27.32945893589173,18.308897936884783,-8.020560999006946,"Christian Vazquez","9774",543877
"Hunter Feduccia ","TBR","C",999,255.949,-2.976547422975246,-7.319330814490123,-8.810243659224033,-3.023526747219055,-5.20074756802884,-27.330396211937295,18.308897936884783,-8.021498275052513,"Hunter Feduccia","23372",676439
"Mauricio Dubón ","ATL","2B/3B/SS/OF",999,345.273,-0.08294974706761453,-5.847378185425183,-6.430802781965124,-2.356483913208294,-5.000565178422912,-19.71817980608913,10.666948205634506,-8.05123160045462,"Mauricio Dubon","16530",643289
"Jacob Young ","WSN","OF",999,325.127,-0.9749222358390389,-8.526790758358363,-6.653472211074014,2.0146090209288725,-6.366020640572664,-20.50659682491521,11.382452412293102,-8.124144412622107,"Jacob Young","29931",696285
"Jake Rogers ","DET","C",999,190.514,-2.4937398330384215,-7.823303867396761,-9.581336021421016,-2.9414812302334226,-4.603807761509315,-27.443668713598942,18.308897936884783,-8.134770776714157,"Jake Rogers","19452",668670
"Rowdy Tellez ",,"1B",999,304.038,-3.2462090196458138,-4.587407081660566,-7.268532022808401,-2.9840783929251504,-2.365402360696078,-20.45162887773601,11.255791750430232,-8.195837127305778,"Rowdy Tellez","15679",642133
"Kody Clemens ","MIN","1B/2B/OF",732.0499877929688,285.306,-1.6682721124233018,-5.16746117426498,-6.658580535177802,-2.1410787795277106,-2.4938456276803964,-18.12923822907419,8.834582257873738,-8.294655971200454,"Kody Clemens","20572",665019
"Amed Rosario ","NYY","3B",999,254.909,0.6815209865225325,-7.22518764996107,-7.809177037739902,-1.4322694355146566,-5.08474784217786,-20.869860978870953,11.566005640439602,-8.303855338431353,"Amed Rosario","15518",642708
"Tyler Austin ","CHC","1B",999,235.903,-0.8493494104600048,-5.883034933339612,-7.688286385764044,-2.977736898628156,-3.1826545832659714,-20.58106221145779,11.255791750430232,-8.325270461027557,"Tyler Austin","11850",592122
"Jonny DeLuca ","TBR","OF/DH",999,278.642,-1.6469206013851307,-6.803446855933986,-7.294880934432126,-0.49488207270027584,-4.575560074097223,-20.815690538548743,11.382452412293102,-8.433238126255642,"Jonny DeLuca","26365",676356
"Tyrone Taylor ","NYM","OF",999,293.618,-2.1328650383870227,-6.750464947749563,-6.84918771829409,-0.7734445645108396,-4.37559635678398,-20.881558625725496,11.382452412293102,-8.499106213432395,"Tyrone Taylor","13675",621438
"Javier Báez ","DET","3B/SS/OF",999,319.071,-1.9889398950177652,-5.5282933082449555,-7.040505815955669,-1.7667580000093517,-3.891889511539168,-20.216386530766908,10.666948205634506,-8.549438325132401,"Javier Baez","12979",595879
"Thomas Saggese ","STL","2B/SS",999,330.123,-0.8790921437985733,-5.9023232762977464,-6.890063105943517,-1.9898704747465046,-4.620767932581098,-20.28211693336744,10.666948205634506,-8.615168727732934,"Thomas Saggese","27883",695336
"Luke Raley ","SEA","1B/OF",999,268.275,-2.477656846264117,-6.373901704599109,-7.176876448929829,-1.4950311231982099,-3.5522393297846704,-21.07570545277593,11.382452412293102,-8.693253040482832,"Luke Raley","19354",670042
"Blaze Alexander ","BAL","3B",999,307.634,-2.797720180720192,-6.786372328545625,-6.344162087237222,-1.2120337861876425,-4.1435465796100575,-21.28383496230074,11.566005640439602,-8.717829321861135,"Blaze Alexander","23789",677942
"Max Muncy ","ATH","2B/3B",999,338.639,-2.2194835955647982,-5.467621320957837,-6.020912908001583,-1.8137637640862643,-3.2615964173069227,-18.78337800591741,8.834582257873738,-8.94879574804367,"Max Muncy","29779",691777
"Andrew McCutchen ",,"DH",999,314.743,-1.7206218722744404,-5.13913446417639,-6.294768917272985,-2.628952950722329,-3.158667839926712,-18.94214604437286,8.834582257873738,-9.10756378649912,"Andrew McCutchen","9847",457705
"Troy Johnston ","COL","OF",999,240.149,0.02163994274336227,-7.015684208579811,-8.04198139652874,-1.4777480252717237,-4.996083451634376,-21.50985713927129,11.382452412293102,-9.127404726978186,"Troy Johnston","26143",687859
"Graham Pauley ","MIA","3B",999,318.177,-2.9456884328187214,-5.716351080892868,-7.244072531491645,-1.8782677534703112,-3.9808738746801886,-21.76525367335374,11.566005640439602,-9.199248032914134,"Graham Pauley","31363",688363
"Jhostynxon Garcia ","PIT","OF/DH",999,272.986,-1.5526933746803033,-6.200177730341163,-7.669148492914664,-2.0555294795860135,-4.136144514385655,-21.613693591907797,11.382452412293102,-9.231241179614695,"Jhostynxon Garcia","28142",691373
"Dane Myers ","CIN","OF",999,232.512,-0.5547781223827786,-7.395069344226599,-8.105599087062329,-1.0114650359829789,-4.5705418128414825,-21.63745340249617,11.382452412293102,-9.255000990203067,"Dane Myers","22054",667472
"Yohel Pozo ","STL","C",999,167.392,-0.9542791559813033,-8.375582512390585,-10.621729959164586,-3.117282661065929,-5.544405280753809,-28.61327956935621,18.308897936884783,-9.30438163247143,"Yohel Pozo","18848",650968
"Austin Wynns ","ATH","C",999,153.118,-1.3888355513959536,-8.752864864132777,-10.376546159566981,-2.989919744822482,-5.22631712863141,-28.734483448549604,18.308897936884783,-9.425585511664819,"Austin Wynns","15271",642851
"Starling Marte ",,"DH",999,253.125,0.5235320865620273,-7.102932696285969,-7.28204599528326,-0.8644165556026516,-4.655409552376038,-19.38127271298589,8.834582257873738,-9.54669045511215,"Starling Marte","9241",516782
"Michael Massey ","KCR","2B",999,317.799,-1.5236052643662439,-4.903454496093935,-7.01504628041515,-2.4834306380497724,-3.4838963648193135,-19.40943304374441,8.834582257873738,-9.574850785870675,"Michael Massey","27684",686681
"Colt Emerson ","SEA","SS",999,287.555,-1.0234067466240682,-6.471824166246179,-7.436696293341301,-1.5841749629596833,-4.800569804764403,-21.316671973935634,10.666948205634506,-9.649723768301127,"Colt Emerson","sa3022923",806068
"Rob Refsnyder ","SEA","OF/DH",999,234.137,-0.834869647863934,-6.886109281352614,-7.89635531578633,-2.3376213690349132,-4.14708786943384,-22.102043483471633,11.382452412293102,-9.719591071178533,"Rob Refsnyder","13770",608701
"Casey Schmitt ","SFG","2B/3B",999,287.401,-1.0462365826364088,-5.663233791993882,-6.9735677147546165,-2.567651929060794,-3.320648650787224,-19.571338669232926,8.834582257873738,-9.736756411359185,"Casey Schmitt","27577",669477
"Matt Vierling ","DET","OF",999,246.731,-0.535319117985814,-6.944346363701572,-7.959495887382822,-2.280727654543038,-4.492291061168728,-22.21218008478197,11.382452412293102,-9.82972767248887,"Matt Vierling","21558",663837
"Elias Díaz ",,"C",999,135.487,-1.444171736694955,-8.812166162266706,-10.736872097495096,-3.0598782414883066,-5.2648476086871305,-29.317935846632192,18.308897936884783,-10.009037909747411,"Elias Diaz","11680",553869
"Ezequiel Duran ","TEX","1B/SS",999,288.055,-2.012969170610754,-7.0665526192779105,-7.244722981655507,-0.6322452192962111,-4.723261762819653,-21.679751753660035,10.666948205634506,-10.012803548025527,"Ezequiel Duran","23733",677649
"Rafael Marchán ","PHI","C",999,159.303,-1.332243703687327,-8.900071424998183,-10.42603130868115,-2.9371267342472818,-5.900919203482202,-29.496392375096146,18.308897936884783,-10.187494438211363,"Rafael Marchan","21646",665561
"Kyle Karros ","COL","3B",999,224.784,0.9193121835997088,-7.236200562669374,-8.498098672025195,-2.657284838489103,-5.305990305418127,-22.778262195002092,11.566005640439602,-10.212256554562487,"Kyle Karros","33252",691720
"Oswald Peraza ","LAA","3B",999,251.346,-2.6553390591711046,-7.434496948255257,-7.89654183924177,-0.48465518161941146,-4.328908442403735,-22.799941470691277,11.566005640439602,-10.233935830251673,"Oswald Peraza","22823",672724
"Drew Millas ","WSN","C/DH",999,126.759,-0.497761881294598,-9.523181129989117,-10.979657293403939,-2.340870928516336,-6.217151238560492,-29.558622471764483,18.308897936884783,-10.249724534879698,"Drew Millas","25643",686452
"Otto Kemp ","PHI","3B",999,214.024,-0.8321763080070856,-7.192634269553825,-8.419062930677919,-1.95444240325455,-4.489130459189302,-22.88744637068268,11.566005640439602,-10.321440730243081,"Otto Kemp","31792",805249
"Vaughn Grissom ","LAA","2B",999,321.055,-0.4385137473866705,-6.44722902913882,-6.916306113287041,-1.4818657876680306,-4.909221524688281,-20.193136202168844,8.834582257873738,-10.358553944295105,"Vaughn Grissom","26031",687093
"Reese McGuire ","MIL","C",999,125.222,-1.3268205006210392,-8.979970557965991,-11.014541393755309,-2.9166337301650502,-5.4908154714043675,-29.72878165391176,18.308897936884783,-10.419883717026977,"Reese McGuire","15674",624512
"Tom Murphy ",,"C",999,92.938,-0.6970882482161955,-9.407850234323167,-11.229660837103054,-2.991760173225095,-5.48353361912186,-29.80989311198937,18.308897936884783,-10.50099517510459,"Tom Murphy","13499",608596
"Andrés Chaparro ","WSN","1B",999,283.74,-2.352097253006706,-5.6402184212104025,-8.165751252413026,-2.883600604502649,-3.734812674410974,-22.776480205543752,11.255791750430232,-10.520688455113524,"Andres Chaparro","21797",665953
"Jesse Winker ",,"DH",999,292.34,-1.7023605340956618,-6.276291884746097,-6.676595989237376,-1.8291754263631768,-3.877587012407658,-20.36201084684997,8.834582257873738,-10.527428588976232,"Jesse Winker","13590",608385
"Dominic Smith ",,"1B",999,259.871,-0.990580903322197,-6.4807102706545,-8.089703184409952,-2.7729520795729097,-4.459117159412516,-22.793063597372072,11.255791750430232,-10.537271846941843,"Dominic Smith","15653",642086
"Sam Haggerty ","TEX","OF",999,216.297,-0.6922744100293744,-8.722197885744624,-8.116179987361669,0.3339746769906446,-5.746173490917343,-22.942851097062363,11.382452412293102,-10.560398684769261,"Sam Haggerty","18054",664059
"Griffin Conine ","MIA","OF",999,346.656,-4.361649414607661,-5.174702906205062,-6.996014291845969,-2.8914079237085475,-3.5947137034398655,-23.018488239807102,11.382452412293102,-10.636035827514002,"Griffin Conine","21626",665052
"Enrique Hernández ","LAD","1B/3B/OF",999,255.22,-1.8553771228302305,-6.334421181969793,-8.184184826831453,-2.9061471870944238,-3.9397733864095477,-23.219903705135444,11.566005640439602,-10.653898064695841,"Enrique Hernandez","10472",571771
"Thairo Estrada ",,"2B",999,283.559,-0.5805975299517656,-6.661526636016322,-7.3033499787909975,-1.2829301936545614,-4.747236005961037,-20.575640344374687,8.834582257873738,-10.741058086500946,"Thairo Estrada","16426",642731
"José Tena ","WSN","3B",999,241.167,-0.7259271149192549,-7.658081607220898,-8.482994303093347,-1.1505992446244149,-5.336409780455713,-23.354012050313628,11.566005640439602,-10.788006409874027,"Jose Tena","23691",677588
